_id,location,sex,musical_background,nationality,visual_impairments,musical_expertise,hearing_impairments,age,critical_reaction,control_activity,control_tension,control_engagement,control_positivity,control_like_dislike,song_chillsshiversthrills,song_activity,song_tension,song_familiarity,song_engagement,song_positivity,song_like_dislike,song_inspired,song_wonder,song_spirituality,song_thrills,song_chills,song_tenderness,song_nostalgia,song_goosebumps,song_overwhelmed,song_shivers,control_power,song_transcendence,song_sadness,song_joyfulactivation,song_peacefulness,song_power,language,personality_trusting,personality_artistic,personality_imagination,personality_reserved,personality_outgoing,personality_lazy,personality_stress,personality_nervous,personality_fault,personality_thorough,concentration,song,musicpref_traditional_irish,musicpref_jazz,musicpref_folk,musicpref_hiphop,musicpref_classical,musicpref_none,musicpref_rock,musicpref_hip_hop,musicpref_world,musicpref_pop,musicpref_dance
570eb72183a73509d0e01c55,taipei_city,female,0,taiwanese,0,3,0,35.0,False,4,5,5,5,5,0,3,4,1,5,3,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,en,4,2,2,4,2,2,4,4,2,4,5,hallelujah,0,0,0,0,1,0,0,0,0,1,0
570eb77083a73509d0e03694,taichung_city,male,0,taiwanese,0,1,0,40.0,True,3,2,2,3,3,0,4,4,4,4,4,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,en,4,3,4,3,4,4,2,4,2,2,4,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb78a83a73509d0e03ea6,taipei_city,female,0,taiwanese,0,3,0,13.0,False,3,1,3,3,3,0,1,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,en,4,3,5,5,4,4,5,5,4,1,5,hallelujah,0,0,0,0,1,0,0,0,0,1,0
570eb7b483a73509d0e04b97,taipei_city,female,0,taiwanese,0,3,0,40.0,False,3,3,2,2,2,0,3,4,3,5,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,en,4,4,1,4,4,4,2,5,4,4,5,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb7af83a73509d0e049f1,taipei_city,male,0,taiwanese,0,3,0,32.0,False,3,3,2,3,2,0,4,5,4,5,4,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,en,4,1,4,2,4,4,4,4,4,4,5,hallelujah,0,1,0,1,1,0,0,0,0,0,1
570eb79983a73509d0e04371,taipei_city,female,0,taiwanese,0,3,0,12.0,False,3,4,5,5,5,0,3,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,zh_TW,4,3,5,1,5,1,4,4,3,4,5,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb76c83a73509d0e03568,taipei_city,male,0,taiwanese,0,5,0,32.0,False,5,5,5,5,5,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,en,4,4,4,4,4,4,4,4,4,4,5,hallelujah,0,0,0,0,0,0,0,0,0,0,1
570eb76783a73509d0e0336d,taipei_city,female,0,taiwanese,0,1,0,38.0,False,2,4,4,5,4,0,4,1,4,5,2,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,en,4,2,4,2,4,4,2,3,4,3,5,hallelujah,0,1,0,0,1,0,0,0,0,1,0
570eb79383a73509d0e04177,taichung_city,female,0,taiwanese,0,3,0,16.0,False,1,5,5,5,5,0,4,4,4,4,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,en,5,1,5,4,3,4,2,4,3,5,5,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb78483a73509d0e03cfa,taipei_city,female,0,taiwanese,0,1,0,20.0,True,3,4,3,3,2,0,3,4,1,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,en,5,2,2,5,2,3,3,5,3,2,5,hallelujah,0,0,0,0,0,0,1,0,0,1,0
570eb73c83a73509d0e02565,taichung_city,female,0,taiwanese,0,1,0,20.0,False,1,5,5,3,5,0,1,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,en,4,2,5,3,4,5,2,3,3,3,4,hallelujah,0,0,0,1,0,0,0,0,0,0,0
570eb75283a73509d0e02c77,taichung_city,female,0,taiwanese,0,5,1,10.0,False,5,5,5,5,5,0,5,5,4,5,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,en,5,1,5,1,5,1,5,1,1,5,5,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb73083a73509d0e0214b,taipei_city,female,0,taiwanese,0,3,0,10.0,False,3,4,3,3,3,0,3,4,1,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,en,3,3,3,2,4,2,3,4,2,3,3,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb72e83a73509d0e02095,taichung_city,male,0,taiwanese,0,2,0,17.0,False,1,3,3,3,1,0,1,4,1,3,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,en,5,5,5,5,5,5,5,5,5,5,3,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb7be83a73509d0e04ef8,taipei_city,female,0,taiwanese,0,4,0,18.0,False,1,3,1,2,1,0,2,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,en,4,1,2,2,2,4,2,4,2,1,2,hallelujah,0,0,1,0,1,0,0,0,1,1,0
570eb7a083a73509d0e045b0,taipei_city,female,0,taiwanese,0,4,0,18.0,False,3,4,3,4,4,0,2,2,5,2,4,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,en,4,1,5,4,3,2,4,2,4,4,2,hallelujah,0,0,0,0,1,0,0,0,0,1,1
570eb75583a73509d0e02daf,taipei_city,male,0,taiwanese,0,4,0,11.0,False,3,4,4,3,3,0,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,zh_TW,4,2,5,3,4,3,4,2,3,4,1,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb73883a73509d0e023f7,taipei_city,female,0,taiwanese,0,2,0,21.0,False,4,4,4,4,4,0,3,4,2,4,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,en,4,4,4,2,4,2,4,2,3,4,4,hallelujah,0,0,0,0,0,0,0,0,1,1,0
570eb77b83a73509d0e03a1b,taipei_city,male,0,taiwanese,0,1,0,27.0,True,2,2,3,2,2,0,3,3,1,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,en,4,4,4,4,2,3,2,4,3,2,3,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb74683a73509d0e0284d,taipei_city,female,0,taiwanese,0,5,0,22.0,False,2,2,4,2,2,0,4,5,2,2,4,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,en,4,1,5,2,4,5,4,4,2,4,4,hallelujah,0,1,0,0,1,0,0,0,0,1,0
570eb73483a73509d0e02274,taichung_city,female,0,taiwanese,0,3,0,18.0,False,2,2,3,3,2,0,4,5,1,5,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,en,2,1,4,3,3,4,2,5,4,3,4,hallelujah,0,0,0,0,0,0,1,0,0,0,0
570eb7aa83a73509d0e048ae,taipei_city,female,0,taiwanese,0,3,0,28.0,True,3,3,3,2,1,0,3,5,4,4,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,zh_TW,4,1,2,4,2,4,4,2,4,4,5,hallelujah,0,1,0,0,0,0,1,0,0,1,0
570eb76f83a73509d0e0361a,taichung_city,female,0,taiwanese,0,2,0,27.0,False,5,4,3,4,3,0,3,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,en,4,4,3,4,1,4,2,4,5,4,2,hallelujah,0,0,1,0,0,0,0,0,0,1,0
570eb74783a73509d0e028a8,taipei_city,male,0,taiwanese,0,3,0,14.0,True,3,2,5,2,1,0,5,5,1,5,5,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,en,3,2,3,4,3,2,5,2,2,3,5,hallelujah,0,0,0,0,0,0,1,0,0,1,0
570eb7b883a73509d0e04d1d,taipei_city,female,0,taiwanese,0,4,1,13.0,False,2,4,3,3,2,0,4,2,1,4,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,en,3,4,3,3,3,3,3,3,3,2,3,hallelujah,0,0,0,0,1,0,0,0,0,0,0
570eb72c83a73509d0e01ffb,taichung_city,female,0,taiwanese,0,2,0,22.0,True,3,4,3,3,3,0,4,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,en,5,1,5,5,1,2,3,4,4,5,4,hallelujah,0,0,0,0,0,0,1,0,0,0,0
570eb74b83a73509d0e02a0b,taipei_city,male,0,taiwanese,0,3,0,6.0,False,4,5,2,3,3,0,5,4,1,4,3,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,en,3,2,4,4,4,4,3,3,4,2,3,hallelujah,0,0,0,0,1,0,0,0,0,0,0
570eb76883a73509d0e033ec,taipei_city,male,0,taiwanese,0,3,0,17.0,False,3,2,3,4,4,0,4,4,1,5,4,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,en,4,1,4,4,4,2,4,4,3,4,3,hallelujah,0,0,0,0,0,0,1,0,0,1,0
570eb78f83a73509d0e04050,taichung_city,male,0,taiwanese,0,2,0,41.0,False,2,2,2,3,3,0,3,5,2,4,5,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,zh_TW,2,3,2,4,2,3,1,5,4,4,4,hallelujah,0,0,0,0,1,0,0,0,1,1,0
570eb7b683a73509d0e04c1f,taipei_city,male,0,taiwanese,0,3,0,12.0,False,1,5,5,5,5,0,3,5,1,5,5,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,en,3,3,5,4,5,2,1,4,3,4,4,hallelujah,0,0,0,0,1,0,0,0,0,0,0
570eb72283a73509d0e01cb0,taipei_city,female,0,taiwanese,0,1,0,20.0,False,4,4,4,3,5,0,2,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,en,5,2,4,4,3,5,3,5,4,2,4,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb7b883a73509d0e04cd2,taichung_city,male,0,taiwanese,0,5,0,16.0,False,5,5,5,5,5,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,en,5,5,5,5,5,5,5,5,5,5,5,hallelujah,0,1,1,1,1,0,1,0,1,1,1
570eb75383a73509d0e02cbf,taipei_city,male,0,taiwanese,0,2,0,12.0,False,3,5,3,4,4,0,4,5,4,5,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,zh_TW,3,3,3,3,3,1,3,1,1,3,5,hallelujah,0,0,0,0,0,0,1,0,0,0,0
570eb79083a73509d0e0407e,taipei_city,male,0,taiwanese,0,2,0,33.0,False,3,4,4,3,2,0,4,5,4,5,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,en,5,2,5,2,4,5,5,2,1,1,5,hallelujah,0,0,0,0,0,0,1,0,0,0,1
570eb72783a73509d0e01e26,taipei_city,female,0,taiwanese,0,2,0,48.0,False,3,4,4,4,3,0,3,5,3,5,5,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,zh_TW,4,2,4,2,3,4,4,5,4,2,5,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb73f83a73509d0e0262f,taichung_city,male,0,taiwanese,0,4,0,17.0,False,2,1,1,2,1,0,4,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,en,4,4,2,4,4,4,3,4,4,4,5,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb76183a73509d0e031b5,taipei_city,female,0,taiwanese,0,3,0,12.0,False,4,4,2,2,2,0,4,3,3,3,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,en,4,2,3,4,3,4,2,4,4,4,2,hallelujah,0,0,1,0,0,0,0,0,0,0,0
570eb77483a73509d0e037e9,taipei_city,male,0,taiwanese,0,3,0,22.0,True,2,3,1,3,2,0,2,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,en,4,5,4,4,1,5,2,4,4,4,3,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb76183a73509d0e031bc,taipei_city,female,0,taiwanese,0,2,0,22.0,False,4,3,3,4,4,0,3,5,1,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,en,5,4,3,4,4,4,3,5,2,4,5,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb77583a73509d0e0383c,taipei_city,female,0,taiwanese,0,1,1,6.0,False,1,5,5,5,5,0,1,5,1,5,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,en,4,1,5,5,1,5,5,5,1,5,5,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb7a183a73509d0e045e0,taichung_city,female,0,taiwanese,0,3,0,16.0,True,1,5,1,2,1,0,3,4,1,3,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,en,4,2,4,2,4,4,3,3,2,3,2,hallelujah,0,0,0,0,0,0,1,0,0,1,0
570eb76d83a73509d0e035a0,taipei_city,male,0,taiwanese,0,4,0,44.0,True,2,3,1,2,2,0,4,4,1,4,5,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,en,4,2,5,3,3,4,4,3,2,3,4,hallelujah,0,0,0,0,0,0,1,0,0,1,0
570eb75183a73509d0e02c09,taipei_city,male,0,taiwanese,0,2,0,20.0,True,5,3,4,5,4,0,2,5,3,5,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,en,2,2,3,2,3,3,1,3,4,4,5,hallelujah,0,0,1,0,0,0,0,0,0,1,1
570eb72783a73509d0e01e60,taipei_city,female,0,taiwanese,0,3,0,23.0,False,2,4,4,5,4,0,3,4,5,4,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,en,4,1,4,3,4,4,3,4,4,4,4,hallelujah,0,0,1,0,0,0,1,0,0,1,0
570eb77a83a73509d0e039fc,taipei_city,female,0,taiwanese,0,2,0,16.0,True,2,4,4,4,4,0,3,5,4,5,4,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,zh_TW,2,1,5,2,4,4,3,2,4,4,4,hallelujah,0,1,0,1,1,0,1,0,0,1,0
570eb71e83a73509d0e01b7e,taipei_city,female,0,taiwanese,0,3,0,6.0,False,3,5,3,5,5,0,5,5,2,5,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,en,4,1,4,4,4,1,2,4,1,4,5,hallelujah,0,0,1,0,0,0,0,0,0,0,0
570eb78d83a73509d0e03f78,taipei_city,male,0,chinese,0,2,0,9.0,False,3,5,4,3,3,0,4,3,4,2,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,zh_TW,2,3,4,3,2,4,4,3,4,4,3,hallelujah,0,0,0,0,0,0,0,0,0,0,1
570eb79983a73509d0e0436b,taipei_city,female,0,taiwanese,0,3,1,30.0,True,4,5,4,5,5,0,3,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,en,4,1,4,3,3,4,3,3,2,3,4,hallelujah,0,1,0,0,1,0,1,0,0,1,0
570eb78c83a73509d0e03f66,taipei_city,male,0,taiwanese,0,2,0,8.0,True,5,5,5,5,1,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,zh_TW,2,5,0,2,0,5,1,0,0,0,5,hallelujah,0,0,0,0,1,0,0,0,0,0,0
570eb72983a73509d0e01ee3,taipei_city,female,0,taiwanese,0,3,0,22.0,False,4,5,4,4,4,0,4,3,2,5,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,en,5,1,4,2,3,4,4,4,2,3,4,hallelujah,0,0,1,0,0,0,0,0,0,1,0
570eb75b83a73509d0e02f73,taichung_city,male,0,taiwanese,0,1,0,17.0,False,3,2,4,4,2,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,en,4,5,4,2,5,3,4,4,4,3,4,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb7a983a73509d0e0483c,taichung_city,female,0,taiwanese,0,3,0,20.0,False,3,3,3,3,3,0,2,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,en,4,2,4,3,4,4,4,5,4,4,3,hallelujah,0,0,0,1,0,0,0,0,0,1,1
570eb78d83a73509d0e03f81,taipei_city,male,0,taiwanese,0,2,0,34.0,False,3,4,2,4,4,0,4,5,1,4,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,en,2,1,4,4,4,4,4,4,4,4,4,hallelujah,0,1,0,0,1,0,0,0,0,1,0
570eb78183a73509d0e03c04,taipei_city,male,0,taiwanese,0,2,0,11.0,True,3,5,2,3,3,0,4,5,2,3,3,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,en,4,1,5,3,3,3,4,3,3,3,2,hallelujah,0,0,0,0,1,0,0,0,0,0,0
570eb73683a73509d0e02365,taipei_city,female,0,taiwanese,0,3,0,25.0,False,2,3,4,3,2,0,3,4,2,4,4,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,en,2,2,5,4,2,4,4,3,4,4,4,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb76983a73509d0e03430,taipei_city,male,0,taiwanese,0,4,0,22.0,False,2,4,4,4,4,0,4,5,1,5,4,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,zh_TW,3,2,4,2,3,4,3,3,4,4,5,hallelujah,0,1,0,0,1,0,1,0,0,1,0
570eb74183a73509d0e026db,taipei_city,male,0,taiwanese,0,5,0,26.0,False,1,4,1,2,1,0,3,4,3,3,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,en,4,2,5,2,4,5,4,4,3,4,3,hallelujah,0,1,1,1,0,0,1,0,0,1,1
570eb78783a73509d0e03ddb,taipei_city,male,0,taiwanese,0,4,0,12.0,False,4,3,4,4,4,0,4,5,1,5,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,en,4,2,5,2,3,3,2,4,3,3,5,hallelujah,0,0,0,0,1,0,0,0,0,0,0
570eb76583a73509d0e032c2,taipei_city,female,0,taiwanese,0,3,0,19.0,False,3,3,4,3,3,0,4,3,3,4,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,en,3,1,3,4,1,4,2,4,3,2,4,hallelujah,0,0,0,0,0,0,1,0,0,0,0
570eb79483a73509d0e0419b,taichung_city,female,0,taiwanese,0,2,0,23.0,False,2,3,2,2,2,0,1,4,1,4,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,en,4,3,5,2,5,4,2,5,4,3,4,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb7be83a73509d0e04f07,taipei_city,male,0,singaporean,0,1,0,45.0,True,1,2,2,1,1,0,4,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,en,5,4,4,5,4,5,4,4,4,4,2,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb79383a73509d0e04155,taipei_city,female,0,taiwanese,0,2,0,40.0,False,1,2,1,2,1,0,3,5,1,4,3,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,zh_TW,2,2,4,4,2,2,2,4,4,4,3,hallelujah,0,0,0,0,1,0,0,0,0,0,0
570eb76283a73509d0e03220,taipei_city,male,0,taiwanese,0,3,0,13.0,False,5,5,3,5,1,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,zh_TW,3,3,3,3,3,3,3,3,3,3,5,hallelujah,0,0,1,0,0,0,0,0,0,0,0
570eb7b783a73509d0e04cb8,taipei_city,female,0,taiwanese,0,1,0,34.0,False,4,4,4,5,5,0,3,4,1,2,3,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,en,5,3,3,4,1,2,2,3,1,4,5,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb72683a73509d0e01df4,taichung_city,male,0,taiwanese,0,2,0,17.0,True,2,4,3,4,4,0,3,4,1,3,5,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,en,2,2,4,4,3,4,4,4,4,3,2,hallelujah,0,0,0,0,0,0,1,0,0,1,0
570eb7af83a73509d0e049f2,taipei_city,male,0,taiwanese,0,2,0,10.0,False,5,4,4,3,3,0,3,5,1,5,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,en,5,5,4,3,5,3,3,2,2,3,5,hallelujah,0,0,0,1,0,0,1,0,0,1,0
570eb76783a73509d0e03372,taipei_city,male,0,taiwanese,0,3,0,8.0,False,3,3,1,2,1,0,1,5,1,4,1,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,zh_TW,4,1,5,4,5,2,1,2,3,3,1,hallelujah,0,0,0,0,0,0,1,0,0,0,0
570eb74683a73509d0e028a1,taipei_city,male,0,taiwanese,0,1,0,9.0,False,4,2,3,3,3,0,5,5,1,5,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,en,5,5,4,2,3,5,3,5,1,1,4,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb7a883a73509d0e047f3,taipei_city,female,0,taiwanese,0,3,0,20.0,True,3,5,4,4,4,0,3,5,1,5,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,en,4,2,4,3,3,4,3,4,4,3,5,hallelujah,0,0,0,0,0,0,1,0,0,1,0
570eb79083a73509d0e040a7,taichung_city,female,0,taiwanese,0,3,0,21.0,True,3,4,2,3,3,0,1,5,1,4,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,zh_TW,4,3,4,2,5,4,2,5,5,4,4,hallelujah,0,0,0,0,1,0,0,0,0,0,0
570eb75e83a73509d0e03083,taipei_city,female,0,taiwanese,0,2,0,10.0,False,5,5,5,5,5,0,2,5,3,5,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,en,4,2,4,3,2,5,1,5,5,1,5,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb72a83a73509d0e01f30,taichung_city,female,0,taiwanese,0,3,0,21.0,False,4,3,4,4,4,0,4,4,1,5,5,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,zh_TW,4,3,3,2,4,4,2,5,5,2,4,hallelujah,0,0,0,0,0,0,1,0,0,1,0
570eb78c83a73509d0e03f6e,taipei_city,male,0,taiwanese,0,4,0,11.0,False,2,5,5,5,5,0,4,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,en,1,3,5,3,4,2,2,1,3,5,5,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb74683a73509d0e02897,taipei_city,male,0,taiwanese,0,5,0,12.0,False,5,4,5,5,4,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,zh_TW,4,4,4,4,4,4,4,4,4,4,5,hallelujah,0,0,0,0,1,0,0,0,0,0,0
570eb79783a73509d0e042a0,taipei_city,female,0,taiwanese,0,5,0,28.0,False,3,2,2,2,2,0,3,4,3,4,5,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,zh_TW,4,1,2,4,2,4,5,4,2,3,3,hallelujah,0,0,0,0,1,0,0,0,0,1,0
570eb71e83a73509d0e01b94,taipei_city,female,0,taiwanese,0,3,0,19.0,False,2,2,2,1,1,0,4,5,4,5,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,en,5,1,5,1,5,4,2,5,2,2,5,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb77383a73509d0e0379f,taichung_city,female,0,taiwanese,0,3,0,16.0,False,2,3,2,2,2,0,3,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,en,2,3,4,2,4,4,5,4,3,2,3,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb76883a73509d0e033c5,taichung_city,female,0,taiwanese,0,5,0,10.0,False,4,5,5,5,5,0,5,5,4,5,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,zh_TW,5,1,5,1,5,1,5,1,1,5,5,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb74f83a73509d0e02ba7,taichung_city,male,0,taiwanese,0,2,0,25.0,False,4,4,4,3,4,0,5,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,zh_TW,5,2,4,4,4,4,1,5,4,2,3,hallelujah,0,0,0,0,1,0,0,0,0,1,0
570eb73283a73509d0e02202,taipei_city,female,0,taiwanese,0,2,0,16.0,False,3,4,4,3,2,0,3,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,en,4,4,4,4,2,5,4,2,4,2,4,hallelujah,0,0,0,0,0,0,1,0,0,1,0
570eb78583a73509d0e03d32,taipei_city,female,0,taiwanese,0,1,0,43.0,False,3,3,1,3,3,0,3,5,2,4,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,en,5,3,4,4,4,4,4,4,3,4,2,hallelujah,0,0,1,0,0,0,0,0,0,0,0
570eb7a583a73509d0e0471d,taipei_city,male,0,taiwanese,0,2,0,41.0,False,4,4,3,4,3,0,3,4,1,5,4,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,en,4,2,4,2,4,4,3,2,2,3,4,hallelujah,0,0,0,0,1,0,0,0,0,1,0
570eb7aa83a73509d0e0489f,taipei_city,female,0,taiwanese,0,3,0,34.0,False,3,2,2,3,2,0,4,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,en,5,1,4,4,2,5,2,4,4,2,3,hallelujah,0,0,0,0,1,0,0,0,0,1,0
570eb73483a73509d0e02292,taipei_city,female,0,taiwanese,0,1,0,21.0,False,2,5,3,5,4,0,2,4,1,4,5,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,en,4,1,5,2,3,4,3,4,5,2,2,hallelujah,0,0,0,0,1,0,0,0,0,1,0
570eb7af83a73509d0e04a1d,taipei_city,female,0,taiwanese,0,3,0,22.0,False,3,5,3,3,3,0,4,4,4,5,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,en,4,1,5,2,5,4,3,3,3,3,4,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb7aa83a73509d0e04895,taichung_city,male,0,taiwanese,0,3,0,14.0,False,3,3,3,3,4,0,3,3,1,4,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,en,4,5,4,3,4,2,4,5,3,3,5,hallelujah,0,0,0,0,0,0,0,0,1,0,0
570eb7bc83a73509d0e04e30,taipei_city,female,0,chinese,0,2,0,21.0,True,2,3,3,3,3,0,3,4,1,4,3,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,zh_TW,5,2,4,4,5,4,4,5,4,2,5,hallelujah,0,0,0,0,1,0,0,0,0,1,0
570eb7ab83a73509d0e048f8,taipei_city,female,0,taiwanese,0,1,0,38.0,False,3,4,3,3,3,0,2,5,3,5,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,en,5,5,5,5,4,5,5,4,4,2,5,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb75683a73509d0e02dc5,taichung_city,male,0,taiwanese,0,3,0,21.0,True,2,2,3,2,1,0,3,4,2,5,3,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,en,2,2,3,4,2,5,2,3,4,1,5,hallelujah,0,0,0,0,0,0,0,0,0,1,1
